"sampleID","prob1","prob2","prob3","prob4","prob5","prob6"
"TCGA.D3.A5GR","0.16229699552059174","0.6268962621688843","0.19209662079811096","0.0023507510777562857","0.004030097741633654","0.012329277582466602"
"TCGA.D3.A5GS","0.004920323844999075","0.4427168667316437","0.4115540087223053","0.09175694733858109","0.002488199155777693","0.046563614159822464"
"TCGA.D3.A5GU","0.0007287909975275397","0.5910294055938721","0.4061117172241211","0.0010477075120434165","0.0010702970903366804","0.000012093473742424976"
"TCGA.D3.A8GB","0.00001527045424154494","0.9937021732330322","0.006211905740201473","0.000019951634385506622","0.000023699931261944585","0.00002697700801945757"
"TCGA.D3.A8GC","0.2948004901409149","0.09649743139743805","0.08426076173782349","0.5223879218101501","0.0018665700918063521","0.00018683999951463193"
"TCGA.D3.A8GD","2.8507551519396657e-7","0.9996386766433716","0.00009270272130379453","0.0002635133860167116","0.000002789535301417345","0.0000020236725504219066"
"TCGA.D3.A8GE","0.007251946721225977","0.0012794380309060216","0.9883748292922974","0.00003965988798881881","0.0001365051430184394","0.0029176068492233753"
"TCGA.D3.A8GI","0.4759666919708252","0.0018104837508872151","0.030189020559191704","0.490296870470047","0.0010085497051477432","0.0007283755694516003"
"TCGA.D3.A8GJ","0.000012526662430900615","0.9979839324951172","0.0019015530124306679","0.0000507135882799048","0.00001843804056989029","0.00003278183430666104"
"TCGA.D3.A8GK","0.008551904000341892","0.06136828288435936","0.019960016012191772","0.9088149070739746","0.0012604319490492344","0.000044398795580491424"
"TCGA.D3.A8GL","0.013556058518588543","0.00769075658172369","0.0017714702989906073","0.9669414758682251","0.01003936491906643","8.192358791347942e-7"
"TCGA.D3.A8GM","0.00005554127710638568","0.9995267391204834","0.0001819355966290459","0.00022650739992968738","0.000009023638085636776","2.4948778332145594e-7"
"TCGA.D3.A8GN","0.00032660673605278134","0.9809460043907166","0.016766225919127464","0.00030503980815410614","0.00012999202590435743","0.0015261194203048944"
"TCGA.D3.A8GO","0.007421404588967562","0.0013073573354631662","0.991033136844635","0.0001600095274625346","0.00004861235720454715","0.000029526387152145617"
"TCGA.D3.A8GP","0.030792824923992157","0.0016953862505033612","0.106420136988163","0.8606996536254883","0.0003760062681976706","0.000015967292711138725"
"TCGA.D3.A8GQ","0.9914353489875793","0.003931209444999695","0.004313298501074314","0.00012831018830183893","0.00017956613737624139","0.000012299904483370483"
"TCGA.D3.A8GR","0.00041892961598932743","0.014060375280678272","0.0005238600424490869","0.9848867058753967","0.00010636699153110385","0.000003731217930180719"
"TCGA.D3.A8GS","0.00005412747850641608","0.9534358382225037","0.04574118182063103","0.0003751745680347085","0.0002687844098545611","0.000124845901154913"
