"sampleID","prob1","prob2","prob3","prob4","prob5","prob6"
"TCGA.FL.A1YU","0.9999995231628418","4.642543416366607e-8","6.694423859698873e-8","3.140857245398365e-7","1.6203813402171363e-8","1.1063320259907528e-9"
"TCGA.FL.A1YV","0.031394947320222855","0.00025358243146911263","0.9681669473648071","0.00016358948778361082","0.000020131592464167625","8.277047527371906e-7"
"TCGA.FL.A3WE","0.9995123147964478","8.646996434436005e-7","0.00047956823254935443","0.000007025498234725092","1.3905842877193209e-7","3.93659362885046e-8"
"TCGA.3N.A9WB","0.19032594561576843","0.0096892723813653","3.1333697858570986e-9","0.7999831438064575","0.0000015779987734276801","9.429595593246631e-8"
"TCGA.3N.A9WC","2.5609179488128575e-7","0.9996059536933899","0.000060855596530018374","0.0001441770582459867","0.000004659994829125935","0.00018412077042739838"
"TCGA.3N.A9WD","0.0007171154138632119","0.9990045428276062","0.00018903754244092852","0.000028784552341676317","0.000003743760998986545","0.00005682132541551255"
"TCGA.BF.AAP0","0.00003278333315392956","0.9992600083351135","0.000008836195775074884","0.00008891433390090242","0.000005740442247770261","0.0006036887061782181"
"TCGA.D3.A1Q1","0.005563720129430294","0.000001411307380294602","0.000014816358088864945","0.9944051504135132","0.000010609596756694373","0.000004242626346240286"
"TCGA.D3.A1Q3","0.010891915298998356","0.48843878507614136","0.38859134912490845","0.009394469670951366","0.0012260176008567214","0.10145742446184158"
"TCGA.D3.A1Q4","0.9936180114746094","0.000012527363651315682","0.0001386991934850812","0.00007119266228983179","0.0000416309958382044","0.006117910146713257"
"TCGA.D3.A1Q5","0.05223677307367325","5.185792133488576e-7","0.9472439885139465","0.00048712134594097733","0.0000031801989734958624","0.00002846236566256266"
"TCGA.D3.A1Q6","0.00884046871215105","0.060054417699575424","5.455785867525265e-7","0.9305633306503296","0.00005266429070616141","0.0004885679809376597"
"TCGA.D3.A1Q7","1.4616726673466474e-7","0.9999778270721436","1.1141654709945215e-7","0.000005276308456814149","8.916511973211527e-8","0.000016572497770539485"
"TCGA.D3.A1Q8","0.8229963183403015","0.000007688808182138018","0.00002344396307307761","0.001765831490047276","0.000026392059226054698","0.17518028616905212"
"TCGA.D3.A1Q9","0.004615494515746832","0.9894894957542419","0.000966655439697206","0.004609210882335901","0.00019070287817157805","0.0001283906021853909"
"TCGA.D3.A1QA","0.00005446914292406291","0.9491556286811829","1.9408766149808798e-8","0.050788141787052155","9.174542014989129e-7","7.710635259172705e-7"
"TCGA.D3.A1QB","1.0783482196075056e-7","0.999920129776001","0.00004418656317284331","0.000011166636795678642","0.0000012579935173562262","0.000023201868316391483"
"TCGA.D3.A2J6","0.001224040170200169","0.993294894695282","0.0000012660491393035045","0.005475903861224651","0.0000030234164114517625","8.79892866123555e-7"
"TCGA.D3.A2J7","0.000008107967005344108","0.9999394416809082","0.000009797906386666","0.000007499358616769314","0.0000011568444051590632","0.000033968895877478644"
"TCGA.D3.A2J8","5.3491636009539434e-8","0.9999995231628418","6.41521696875813e-11","3.286100991317653e-7","3.3300597834795553e-9","5.5322225023246574e-8"
"TCGA.D3.A2J9","3.518607343266922e-7","0.3679475784301758","0.6265207529067993","0.0009802927961573005","0.00010614316124701872","0.004444877617061138"
"TCGA.D3.A2JA","0.00002532663529564161","0.996892511844635","6.831929466599718e-10","0.00227823993191123","1.4255364533255488e-7","0.0008037807419896126"
"TCGA.D3.A2JB","4.7534115310554625e-8","0.9999963045120239","1.856487941154228e-8","0.0000031886916076473426","1.1246159203892603e-7","3.5918822050007293e-7"
"TCGA.D3.A2JC","0.0018398473039269447","0.1503678560256958","0.014361914247274399","0.003042649244889617","0.0004409010289236903","0.8299468159675598"
"TCGA.D3.A2JD","0.0021426090970635414","0.0003503866319078952","0.9940236210823059","0.000006207346359587973","0.000003159027073706966","0.003474053693935275"
"TCGA.D3.A2JE","0.9940859079360962","0.00007102853123797104","7.082424531290599e-7","0.005840661469846964","0.0000016777302107584546","1.1109685615906528e-8"
"TCGA.D3.A2JF","4.4399109810910886e-7","0.999940037727356","1.5358503446805116e-7","0.000055301821703324094","6.772070832994359e-7","0.0000034003903692791937"
"TCGA.D3.A2JG","0.8736305832862854","0.0002723094366956502","0.004958378616720438","0.12108927220106125","0.000044954307668376714","0.000004456485839909874"
"TCGA.D3.A2JH","6.398563101583932e-8","0.9999812841415405","4.168622425027024e-8","0.000018375611034571193","1.8235809307043382e-7","6.668164331813387e-8"
"TCGA.D3.A2JK","0.033472172915935516","0.000003194067858203198","0.9644666910171509","0.0017785067902877927","0.000013628508895635605","0.00026579792029224336"
"TCGA.D3.A2JL","4.2944726885707496e-8","0.9999945163726807","1.7654298289926373e-7","0.0000032078435197036015","9.351587237915737e-8","0.0000019919339138141368"
"TCGA.D3.A2JN","0.5914023518562317","0.40798842906951904","0.00033836811780929565","0.000020087245502509177","0.00005851736932527274","0.00019228596647735685"
"TCGA.D3.A2JO","0.0000012246581491126562","0.9999364614486694","1.219359546666965e-7","0.000018252894733450375","4.5776883439430094e-7","0.000043419000576250255"
"TCGA.D3.A2JP","0.0011058099335059524","0.9866318106651306","0.0016159600345417857","0.0008370659779757261","0.0000712068795110099","0.009738188236951828"
"TCGA.D3.A3BZ","0.03667023405432701","0.9361473917961121","0.000006699820914946031","0.000006198230494192103","0.00001409144897479564","0.02715534344315529"
"TCGA.D3.A3C1","0.02016824670135975","0.005411848425865173","0.49970531463623047","0.0007834964198991656","0.00008714391151443124","0.47384393215179443"
"TCGA.D3.A3C3","0.0000014756326436327072","0.999981164932251","9.495081165766805e-9","0.00001675013299973216","5.928670816501835e-7","1.0150021267918419e-8"
"TCGA.D3.A3C6","0.0000011391616681066807","0.20633812248706818","4.706997985826078e-11","0.7936607003211975","1.1449525771922708e-8","1.1794685228494473e-9"
"TCGA.D3.A3C7","0.0010905720992013812","0.000033680647902656347","0.00016300517017953098","0.0006711826426908374","0.000008387021807720885","0.9980332255363464"
"TCGA.D3.A3C8","1.4665349823417273e-8","0.9999910593032837","1.3105521112777296e-9","0.000003489568825898459","5.4302049079524295e-8","0.000005333241460903082"
"TCGA.D3.A3CB","1.3666688403191074e-7","0.9687286615371704","0.004822093527764082","0.007031501270830631","0.000022525578970089555","0.019395139068365097"
"TCGA.D3.A3CC","0.00431186193600297","0.00005311731365509331","0.0013562183594331145","0.9937088489532471","0.000046960700274212286","0.0005229740054346621"
"TCGA.D3.A3CE","0.013180477544665337","0.8723844289779663","0.01885649561882019","0.006473255343735218","0.0005919345421716571","0.08851344883441925"
"TCGA.D3.A3CF","0.000021767868020106107","0.9998887777328491","0.0000016852817452672753","0.00005724239599658176","0.0000029175430427130777","0.00002755957939371001"
"TCGA.D3.A3ML","0.00035167770693078637","0.005580177530646324","0.0000010046800298368908","0.9940488338470459","0.000017788757759262808","5.531516080736765e-7"
"TCGA.D3.A3MO","0.2561130225658417","1.328952095036584e-7","9.819560276014272e-9","0.7438863515853882","2.321801844118454e-7","2.00840958086701e-7"
"TCGA.D3.A3MR","0.00006915325502632186","0.9912910461425781","0.00003634703898569569","0.000016031308405217715","0.000004213196916680317","0.008583244867622852"
"TCGA.D3.A3MU","0.242038294672966","0.00002670717003638856","0.11308517307043076","0.0000037360407532105455","0.000007948669917823281","0.6448381543159485"
"TCGA.D3.A3MV","0.0018208142137154937","0.00008164747850969434","6.357925852462643e-10","0.9980970025062561","3.398538979126897e-7","2.6002740582953265e-7"
"TCGA.D3.A51E","0.00007962936069816351","0.9974443912506104","0.0002551317447796464","0.001482371473684907","0.00010526775440666825","0.0006332424818538129"
"TCGA.D3.A51F","0.000016013547792681493","0.039703331887722015","0.012483173049986362","0.0021100330632179976","0.00004109990186407231","0.9456462860107422"
"TCGA.D3.A51G","0.9980752468109131","0.00003290643508080393","1.7713782440864634e-8","0.0018909330246970057","3.3732854376467003e-7","5.545866201828176e-7"
"TCGA.D3.A51H","1.3466130432959744e-8","0.9999663829803467","7.296705462067621e-7","0.00003215467222617008","6.089164799050195e-7","1.5941688502607576e-7"
"TCGA.D3.A51J","0.000015803776477696374","0.9984410405158997","0.0001290615473408252","0.00017766995006240904","0.000020712210243800655","0.0012157591991126537"
"TCGA.D3.A51K","0.000021545705749304034","0.999942421913147","0.0000302632888633525","0.0000031680754091212293","5.826985329804302e-7","0.000002064311274807551"
"TCGA.D3.A51N","0.000038935035263421014","0.9733235836029053","0.000005426577445177827","0.026541922241449356","0.00002081646744045429","0.0000693180481903255"
"TCGA.D3.A51R","0.9988800883293152","0.000018099413864547387","1.5916504780832952e-9","0.0011016797507181764","1.3129570675118885e-7","5.262157931618106e-10"
"TCGA.D3.A51T","0.4381817877292633","0.5123627781867981","0.020402833819389343","0.01683952286839485","0.0007269721827469766","0.0114861149340868"
"TCGA.D3.A5GL","0.6047406196594238","0.000020299221432651393","4.125596433368628e-7","0.39523768424987793","6.208221066117403e-7","3.585587080578989e-7"
"TCGA.D3.A5GN","0.9996262788772583","0.00034273069468326867","3.6886129350932606e-7","0.00002720521115406882","9.884862492981483e-7","0.0000024608759758848464"
"TCGA.D3.A5GO","8.819013714855828e-7","0.9998201727867126","4.005184095490222e-8","0.00017846612900029868","4.1995672717121124e-8","4.651466269933735e-7"
"TCGA.D3.A5GR","0.39546388387680054","0.5314578413963318","0.0006947492365725338","0.0216094721108675","0.0018041644943878055","0.04896985739469528"
"TCGA.D3.A5GS","0.005685322917997837","0.411103218793869","0.026376938447356224","0.11444870382547379","0.0007139385561458766","0.44167184829711914"
"TCGA.D3.A5GU","0.0013210898032411933","0.2038196623325348","0.7861315011978149","0.007679998409003019","0.0005094847874715924","0.0005382300005294383"
"TCGA.D3.A8GB","0.000001694852244327194","0.9996970891952515","0.00016233832866419107","0.0000024780329113127664","9.58108557824744e-7","0.00013545183173846453"
"TCGA.D3.A8GC","0.17876353859901428","0.0627150610089302","0.001267207320779562","0.7567999958992004","0.00040135483141057193","0.0000528239288541954"
"TCGA.D3.A8GD","2.0418788881926275e-9","0.9996511936187744","2.3707464436029113e-8","0.0003484312037471682","1.3556844180584449e-7","2.1159151231131546e-7"
"TCGA.D3.A8GE","0.006909187883138657","0.000003776582616410451","0.3714058995246887","0.0000064673854467400815","0.000024968841898953542","0.6216496825218201"
"TCGA.D3.A8GI","0.8424192070960999","0.00002303139990544878","0.0023172416258603334","0.1548563688993454","0.000006689677775284508","0.0003775431541725993"
"TCGA.D3.A8GJ","5.646937211167824e-7","0.999890923500061","0.000031068717362359166","0.000043122963688801974","6.028706707184028e-7","0.00003371416460140608"
"TCGA.D3.A8GK","0.12724485993385315","0.00012319015513639897","0.00004721732693724334","0.8725707530975342","0.00000833556168799987","0.000005654103915730957"
"TCGA.D3.A8GL","0.09824753552675247","0.00000664833169139456","7.316195933526615e-7","0.9016842246055603","0.000060832517192466184","6.491939075203845e-8"
"TCGA.D3.A8GM","2.7848881245517987e-7","0.9999383687973022","1.2564612461574143e-8","0.00006121506885392591","9.504264397719453e-8","4.093756800216397e-8"
"TCGA.D3.A8GN","0.00012115382560295984","0.9961937665939331","0.00023471952590625733","0.00016858747403603047","0.000008773667104833294","0.0032730242237448692"
"TCGA.D3.A8GO","0.004646226763725281","0.0010231133783236146","0.9927980899810791","0.00011337741307215765","0.00003984642171417363","0.0013793661491945386"
"TCGA.D3.A8GP","0.28801992535591125","0.00001951640660990961","0.0010117344791069627","0.7109401226043701","0.000007563137387478491","0.000001165546223091951"
"TCGA.D3.A8GQ","0.9999972581863403","0.0000011015199561370537","3.950873050939663e-8","0.0000014233346519176848","1.8786468558573688e-7","2.4522263331050453e-8"
"TCGA.D3.A8GR","0.00000657213195154327","0.0000170172679645475","0.00005162293018656783","0.9999229907989502","0.000001535114733997034","2.14158987432711e-7"
"TCGA.D3.A8GS","5.490805961017031e-7","0.9999479055404663","0.00002376511474722065","0.000018500842998037115","4.7622947363379353e-7","0.000008824891665426549"
"TCGA.D3.A8GV","0.9034608602523804","0.00008138334669638425","2.3641162272269867e-7","0.0964568704366684","4.085675868736871e-7","1.89116121873667e-7"
"TCGA.D9.A148","0.03877042979001999","0.00944876205176115","0.9503649473190308","0.0006595873855985701","0.00020391104044392705","0.0005523581639863551"
"TCGA.D9.A149","8.879445623222182e-9","0.999985933303833","6.935701346577616e-9","0.000014041248505236581","1.6208725028832305e-8","3.8850533456979974e-8"
"TCGA.D9.A1JW","0.000002575724010966951","0.9995300769805908","0.00031393783865496516","0.000013588894034910481","0.000003554149998308276","0.00013625080464407802"
"TCGA.D9.A1JX","0.000558418279979378","0.018634365871548653","0.22078271210193634","0.0034989695996046066","0.00022392494429368526","0.7563016414642334"
"TCGA.D9.A1X3","0.9259278178215027","0.00007896514580352232","0.0003400314599275589","0.07339851558208466","0.00007221627311082557","0.00018248749256599694"
"TCGA.D9.A3Z1","4.1796724303821975e-7","0.9998670816421509","0.000006717371434206143","0.00006741222750861198","0.0000017279068060815916","0.000056598717492306605"
"TCGA.D9.A3Z3","0.0008260889444500208","0.6522988080978394","0.058234117925167084","0.00037423212779685855","0.00013602101535070688","0.2881307899951935"
"TCGA.D9.A4Z6","0.008692702278494835","0.024645745754241943","0.0005889533786103129","0.9660359621047974","0.000007862655365897808","0.000028734735678881407"
"TCGA.D9.A6E9","4.119124810131325e-7","0.9682230353355408","0.020147554576396942","0.00575239397585392","0.00003583658690331504","0.005840783007442951"
"TCGA.D9.A6EA","0.0014382315566763282","0.4199770390987396","0.000006574535291292705","0.5785269141197205","0.000004753536359203281","0.000046510063839377835"
"TCGA.D9.A6EC","0.00013175641652196646","0.02636134997010231","1.0221953949951512e-8","0.9735068082809448","6.736190272249587e-8","2.3723863762370456e-8"
"TCGA.D9.A6EG","0.05622662976384163","0.000021923133317613974","0.0021057231351733208","0.9415665864944458","0.00007881109922891483","2.8786431016669667e-7"
"TCGA.DA.A1HV","7.763691201034817e-7","0.99894779920578","1.0467228150901065e-7","0.00003105119685642421","4.887466502623283e-7","0.0010197606170549989"
"TCGA.DA.A1HW","0.00031184483668766916","0.9987046718597412","0.00006064380067982711","0.0003762820560950786","0.00003135991937597282","0.0005151786608621478"
"TCGA.DA.A1HY","0.07661565393209457","0.008147194981575012","3.017179750486321e-8","0.9152309894561768","0.000001286700353375636","0.0000048598990360915195"
"TCGA.DA.A1I0","0.038747917860746384","0.00010438362369313836","0.957945704460144","0.0000257744704867946","0.000010854484571609646","0.0031653326004743576"
"TCGA.DA.A1I1","0.001161866239272058","0.04315980151295662","0.18009935319423676","0.00003657372508314438","0.00006457275594584644","0.7754778265953064"
"TCGA.DA.A1I2","9.671033751601499e-8","0.9999284744262695","2.461487156324438e-7","0.00006937116268090904","1.1017147727443444e-7","0.0000016619309235466062"
"TCGA.DA.A1I4","0.0000014798658867221093","1.0930078531146137e-7","7.605772678331846e-10","0.9999972581863403","5.802570868240764e-9","0.0000010903463589784224"
"TCGA.DA.A1I5","0.00993541069328785","0.7733161449432373","0.000040633305616211146","0.0026042170356959105","0.000047500438085990027","0.214056134223938"
"TCGA.DA.A1I7","0.8681310415267944","0.013772187754511833","0.015739209949970245","0.08936458081007004","0.00017712016415316612","0.012815818190574646"
"TCGA.DA.A1I8","0.00018826936138793826","8.32887337764987e-7","0.000002639884769450873","0.9993115663528442","0.0000031278420919989003","0.0004935850156471133"
"TCGA.DA.A1IA","0.000048640511522535235","0.0000016554000694668503","0.0010645759757608175","0.9988736510276794","0.0000011355576816640678","0.000010322961315978318"
"TCGA.DA.A1IB","0.000011917574738617986","0.8099686503410339","0.013369823805987835","0.002337867394089699","0.0001101949019357562","0.17420154809951782"
"TCGA.DA.A1IC","0.17605213820934296","0.492389976978302","0.10843470692634583","0.21683868765830994","0.0003295301285106689","0.005954922642558813"
"TCGA.DA.A3F2","0.000005183779649087228","0.000022631737010669895","0.003888285718858242","0.000002110301466018427","0.000002207070338045014","0.9960796236991882"
"TCGA.DA.A3F3","0.40061089396476746","0.007529292721301317","0.011089620180428028","0.5780467987060547","0.002704957267269492","0.0000184822147275554"
"TCGA.DA.A3F5","0.8530375957489014","7.898302669673285e-7","7.846484777473961e-7","0.14695881307125092","0.0000016741801118769217","3.35765889758477e-7"
"TCGA.DA.A3F8","2.426135949917807e-7","0.426634818315506","0.02119671367108822","0.011694529093801975","0.00004378229277790524","0.5404298901557922"
"TCGA.DA.A95V","0.00012170580885140225","0.022931504994630814","0.9740412831306458","0.00002365841282880865","0.00007157649815781042","0.0028103007934987545"
"TCGA.DA.A95W","0.1926349699497223","0.13833416998386383","0.41363614797592163","0.24851539731025696","0.0019026190275326371","0.004976694006472826"
"TCGA.DA.A95X","0.0037262639962136745","0.2347889542579651","0.000008397079909627791","0.7612107992172241","0.00005099611735204235","0.00021456288232002407"
"TCGA.DA.A95Y","0.012388862669467926","0.06770462542772293","0.0003833610680885613","0.9194547533988953","0.000054751460993429646","0.000013608934750664048"
"TCGA.DA.A95Z","0.06551562249660492","0.00006137908349046484","0.000017712647604639642","0.9343979358673096","0.000001250649688699923","0.000006035569640516769"
"TCGA.EB.A44Q","1.956292194904563e-8","0.9999334812164307","0.000004106291726202471","0.00005737667379435152","4.692393531513517e-7","0.000004506913228397025"
"TCGA.EB.A44R","0.9620718955993652","0.015643438324332237","0.02192404679954052","0.00014941157132852823","0.00007169837044784799","0.00013950352149549872"
